"id","variable","before_date","before_time","before_value","after_date","after_time","after_value","missing_date","imputed_time_str","imputed_value","imputation_method"
"AS14.15","screen",2014-04-07,"2014-04-07 11:41:16",38.9230000972748,2014-04-10,"2014-04-10 10:44:20",61.6400001049042,2014-04-08,"2014-04-08 22:31:22",109.8612,"weighted_knn_time_weighted"
"AS14.15","screen",2014-04-07,"2014-04-07 11:41:16",38.9230000972748,2014-04-10,"2014-04-10 10:44:20",61.6400001049042,2014-04-09,"2014-04-09 22:31:23",106.4355,"weighted_knn_incl_day1"
"AS14.15","screen",2014-04-12,"2014-04-12 09:30:45",455.050999879837,2014-04-14,"2014-04-14 11:09:48",172.510999917984,2014-04-13,"2014-04-13 12:25:42",429.7376,"weighted_knn_time_weighted"
"AS14.15","screen",2014-04-14,"2014-04-14 11:09:48",172.510999917984,2014-04-16,"2014-04-16 12:07:23",788.049999952316,2014-04-15,"2014-04-15 21:49:13",129.812,"weighted_knn_time_weighted"
"AS14.15","screen",2014-04-19,"2014-04-19 22:04:58",139.779000043869,2014-04-21,"2014-04-21 09:28:43",118.25,2014-04-20,"2014-04-20 22:32:29",47.0748,"weighted_knn_time_weighted"
"AS14.15","screen",2014-04-21,"2014-04-21 09:28:43",118.25,2014-04-23,"2014-04-23 16:39:46",81.175999879837,2014-04-22,"2014-04-22 22:37:31",326.8462,"weighted_knn_time_weighted"
"AS14.15","screen",2014-05-01,"2014-05-01 00:13:25",59.6670000553131,2014-05-03,"2014-05-03 16:48:25",83.5940001010895,2014-05-02,"2014-05-02 13:27:35",103.0613,"weighted_knn_time_weighted"
"AS14.15","screen",2014-05-03,"2014-05-03 16:48:25",83.5940001010895,2014-05-05,"2014-05-05 08:30:01",73.8669998645782,2014-05-04,"2014-05-04 17:29:22",147.8947,"weighted_knn_time_weighted"
"AS14.16","appCat.builtin",2014-04-18,"2014-04-18 00:44:45",9.104,2014-04-21,"2014-04-21 01:19:07",6.066,2014-04-19,"2014-04-19 23:36:35",6.5352,"weighted_knn_time_weighted"
"AS14.16","appCat.builtin",2014-04-18,"2014-04-18 00:44:45",9.104,2014-04-21,"2014-04-21 01:19:07",6.066,2014-04-20,"2014-04-20 23:36:35",6.5537,"weighted_knn_incl_day1"
"AS14.16","appCat.communication",2014-03-18,"2014-03-18 00:05:28",52.367,2014-03-20,"2014-03-20 12:26:54",1.342,2014-03-19,"2014-03-19 21:39:27",11.9077,"weighted_knn_time_weighted"
"AS14.16","appCat.communication",2014-03-26,"2014-03-26 09:44:46",5.074,2014-03-28,"2014-03-28 15:45:21",98.518,2014-03-27,"2014-03-27 23:53:29",103.2279,"weighted_knn_time_weighted"
"AS14.16","appCat.communication",2014-04-07,"2014-04-07 00:04:01",40.237,2014-04-09,"2014-04-09 14:36:49",9.097,2014-04-08,"2014-04-08 20:50:25",28.8001,"weighted_knn_time_weighted"
"AS14.16","appCat.communication",2014-04-11,"2014-04-11 12:42:37",12.106,2014-04-13,"2014-04-13 11:49:27",3.01,2014-04-12,"2014-04-12 16:27:21",78.508,"weighted_knn_time_weighted"
"AS14.16","appCat.communication",2014-04-18,"2014-04-18 07:05:08",43.282,2014-04-21,"2014-04-21 20:54:57",60.011,2014-04-19,"2014-04-19 15:49:51",60.3692,"weighted_knn_time_weighted"
"AS14.16","appCat.communication",2014-04-18,"2014-04-18 07:05:08",43.282,2014-04-21,"2014-04-21 20:54:57",60.011,2014-04-20,"2014-04-20 15:49:51",66.2102,"weighted_knn_incl_day1"
"AS14.16","appCat.entertainment",2014-03-15,"2014-03-15 15:12:34",65.813,2014-03-18,"2014-03-18 00:44:59",24.453,2014-03-16,"2014-03-16 15:12:34",65.813,"copy_most_recent"
"AS14.16","appCat.entertainment",2014-03-15,"2014-03-15 15:12:34",65.813,2014-03-18,"2014-03-18 00:44:59",24.453,2014-03-17,"2014-03-17 15:12:34",65.813,"weighted_knn_incl_day1"
"AS14.16","appCat.entertainment",2014-03-23,"2014-03-23 11:39:43",53.43,2014-03-25,"2014-03-25 17:19:51",50.631,2014-03-24,"2014-03-24 11:40:31",60.4443,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-03-27,"2014-03-27 00:00:25",1578.506,2014-03-30,"2014-03-30 00:37:35",714.691,2014-03-28,"2014-03-28 00:37:21",464.3197,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-03-27,"2014-03-27 00:00:25",1578.506,2014-03-30,"2014-03-30 00:37:35",714.691,2014-03-29,"2014-03-29 00:37:13",562.4271,"weighted_knn_incl_day1"
"AS14.16","appCat.entertainment",2014-04-07,"2014-04-07 19:44:37",51.298,2014-04-10,"2014-04-10 12:16:36",52.427,2014-04-08,"2014-04-08 18:43:36",53.14,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-04-07,"2014-04-07 19:44:37",51.298,2014-04-10,"2014-04-10 12:16:36",52.427,2014-04-09,"2014-04-09 18:44:36",53.3068,"weighted_knn_incl_day1"
"AS14.16","appCat.entertainment",2014-04-18,"2014-04-18 07:09:31",56.527,2014-04-21,"2014-04-21 21:35:34",62.525,2014-04-19,"2014-04-19 23:16:25",329.9554,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-04-18,"2014-04-18 07:09:31",56.527,2014-04-21,"2014-04-21 21:35:34",62.525,2014-04-20,"2014-04-20 23:16:25",338.9002,"weighted_knn_incl_day1"
"AS14.16","appCat.entertainment",2014-04-22,"2014-04-22 22:41:34",47.518,2014-04-24,"2014-04-24 22:05:09",49.52,2014-04-23,"2014-04-23 22:42:30",101.7936,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-04-30,"2014-04-30 23:45:02",32.657,2014-05-02,"2014-05-02 10:14:57",30.313,2014-05-01,"2014-05-01 23:45:26",23.6631,"weighted_knn_time_weighted"
"AS14.16","appCat.entertainment",2014-05-03,"2014-05-03 00:19:05",41.324,2014-05-05,"2014-05-05 00:59:34",14.297,2014-05-04,"2014-05-04 17:31:41",81.0392,"weighted_knn_time_weighted"
"AS14.16","appCat.finance",2014-03-16,"2014-03-16 21:17:28",19.082,2014-03-18,"2014-03-18 10:22:09",22.1,2014-03-17,"2014-03-17 20:15:27",17.5132,"weighted_knn_time_weighted"
"AS14.16","appCat.finance",2014-03-24,"2014-03-24 12:52:48",4.015,2014-03-26,"2014-03-26 23:58:54",42.66,2014-03-25,"2014-03-25 12:47:48",4.3396,"weighted_knn_time_weighted"
"AS14.16","appCat.finance",2014-03-26,"2014-03-26 23:58:54",42.66,2014-03-29,"2014-03-29 09:56:50",19.119,2014-03-27,"2014-03-27 23:59:46",31.8094,"weighted_knn_time_weighted"
"AS14.16","appCat.finance",2014-03-26,"2014-03-26 23:58:54",42.66,2014-03-29,"2014-03-29 09:56:50",19.119,2014-03-28,"2014-03-28 23:59:46",31.8144,"weighted_knn_incl_day1"
"AS14.16","appCat.finance",2014-04-04,"2014-04-04 20:38:50",20.066,2014-04-07,"2014-04-07 00:06:40",19.159,2014-04-05,"2014-04-05 20:39:50",20.078,"weighted_knn_time_weighted"
"AS14.16","appCat.finance",2014-04-04,"2014-04-04 20:38:50",20.066,2014-04-07,"2014-04-07 00:06:40",19.159,2014-04-06,"2014-04-06 20:39:50",20.0609,"weighted_knn_incl_day1"
"AS14.16","appCat.finance",2014-04-07,"2014-04-07 00:06:40",19.159,2014-04-09,"2014-04-09 14:37:01",11.053,2014-04-08,"2014-04-08 17:18:16",24.9605,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-03-20,"2014-03-20 17:50:14",10.029,2014-03-22,"2014-03-22 23:51:49",10.077,2014-03-21,"2014-03-21 15:43:14",10.4384,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-03-31,"2014-03-31 12:21:49",8.153,2014-04-03,"2014-04-03 11:42:14",8.031,2014-04-01,"2014-04-01 15:23:53",8.3994,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-03-31,"2014-03-31 12:21:49",8.153,2014-04-03,"2014-04-03 11:42:14",8.031,2014-04-02,"2014-04-02 15:23:53",8.5615,"weighted_knn_incl_day1"
"AS14.16","appCat.other",2014-04-11,"2014-04-11 12:42:13",5.014,2014-04-13,"2014-04-13 12:19:02",6.052,2014-04-12,"2014-04-12 13:40:19",6.0934,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-04-13,"2014-04-13 12:19:02",6.052,2014-04-16,"2014-04-16 15:13:59",7.089,2014-04-14,"2014-04-14 13:26:08",6.1267,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-04-13,"2014-04-13 12:19:02",6.052,2014-04-16,"2014-04-16 15:13:59",7.089,2014-04-15,"2014-04-15 13:26:07",6.0113,"weighted_knn_incl_day1"
"AS14.16","appCat.other",2014-04-21,"2014-04-21 21:15:14",14.093,2014-04-23,"2014-04-23 15:28:32",9.035,2014-04-22,"2014-04-22 21:16:15",13.6876,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-04-23,"2014-04-23 15:28:32",9.035,2014-04-26,"2014-04-26 18:31:54",5.046,2014-04-24,"2014-04-24 16:28:30",9.6415,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-04-23,"2014-04-23 15:28:32",9.035,2014-04-26,"2014-04-26 18:31:54",5.046,2014-04-25,"2014-04-25 16:27:29",9.8749,"weighted_knn_incl_day1"
"AS14.16","appCat.other",2014-04-26,"2014-04-26 18:31:54",5.046,2014-04-29,"2014-04-29 18:05:38",7.022,2014-04-27,"2014-04-27 18:30:51",5.6612,"weighted_knn_time_weighted"
"AS14.16","appCat.other",2014-04-26,"2014-04-26 18:31:54",5.046,2014-04-29,"2014-04-29 18:05:38",7.022,2014-04-28,"2014-04-28 18:30:51",5.7126,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-03-15,"2014-03-15 15:11:39",44.566,2014-03-17,"2014-03-17 18:12:16",216.303,2014-03-16,"2014-03-16 16:06:26",52.046,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-03-17,"2014-03-17 18:12:16",216.303,2014-03-20,"2014-03-20 14:47:23",29.503,2014-03-18,"2014-03-18 18:11:18",187.8873,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-03-17,"2014-03-17 18:12:16",216.303,2014-03-20,"2014-03-20 14:47:23",29.503,2014-03-19,"2014-03-19 18:11:17",184.8138,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-03-26,"2014-03-26 23:49:57",221.426,2014-03-29,"2014-03-29 09:02:02",20.332,2014-03-27,"2014-03-27 23:49:57",217.6314,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-03-26,"2014-03-26 23:49:57",221.426,2014-03-29,"2014-03-29 09:02:02",20.332,2014-03-28,"2014-03-28 23:49:57",216.6401,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-03-29,"2014-03-29 09:02:02",20.332,2014-04-01,"2014-04-01 11:29:18",38.356,2014-03-30,"2014-03-30 09:44:39",24.6763,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-03-29,"2014-03-29 09:02:02",20.332,2014-04-01,"2014-04-01 11:29:18",38.356,2014-03-31,"2014-03-31 09:46:36",28.5878,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-04-07,"2014-04-07 00:06:08",27.222,2014-04-10,"2014-04-10 12:14:37",116.898,2014-04-08,"2014-04-08 16:41:33",45.2903,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-07,"2014-04-07 00:06:08",27.222,2014-04-10,"2014-04-10 12:14:37",116.898,2014-04-09,"2014-04-09 16:41:32",45.7195,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-04-11,"2014-04-11 12:42:21",16.054,2014-04-13,"2014-04-13 12:20:30",46.323,2014-04-12,"2014-04-12 13:27:23",30.9132,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-18,"2014-04-18 07:02:14",104.104,2014-04-21,"2014-04-21 21:29:04",33.32,2014-04-19,"2014-04-19 09:20:07",26.7015,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-18,"2014-04-18 07:02:14",104.104,2014-04-21,"2014-04-21 21:29:04",33.32,2014-04-20,"2014-04-20 09:22:08",20.3023,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-04-23,"2014-04-23 23:29:08",18.024,2014-04-25,"2014-04-25 11:14:15",11.592,2014-04-24,"2014-04-24 23:29:09",19.7757,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-25,"2014-04-25 11:14:15",11.592,2014-04-28,"2014-04-28 09:50:45",15.476,2014-04-26,"2014-04-26 11:16:29",7.4805,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-25,"2014-04-25 11:14:15",11.592,2014-04-28,"2014-04-28 09:50:45",15.476,2014-04-27,"2014-04-27 11:16:32",6.6388,"weighted_knn_incl_day1"
"AS14.16","appCat.social",2014-04-29,"2014-04-29 17:03:37",13.358,2014-05-02,"2014-05-02 10:13:55",60.882,2014-04-30,"2014-04-30 17:31:27",17.1241,"weighted_knn_time_weighted"
"AS14.16","appCat.social",2014-04-29,"2014-04-29 17:03:37",13.358,2014-05-02,"2014-05-02 10:13:55",60.882,2014-05-01,"2014-05-01 17:33:27",19.1799,"weighted_knn_incl_day1"
"AS14.16","appCat.travel",2014-04-01,"2014-04-01 10:07:59",33.921,2014-04-04,"2014-04-04 14:00:05",1.673,2014-04-02,"2014-04-02 10:14:53",20.3711,"weighted_knn_time_weighted"
"AS14.16","appCat.travel",2014-04-01,"2014-04-01 10:07:59",33.921,2014-04-04,"2014-04-04 14:00:05",1.673,2014-04-03,"2014-04-03 10:14:53",20.3988,"weighted_knn_incl_day1"
"AS14.16","circumplex.arousal",2014-05-02,"2014-05-02 14:00:00",2,2014-05-04,"2014-05-04 19:00:00",1,2014-05-03,"2014-05-03 16:00:00",1,"weighted_knn_time_weighted"
"AS14.16","circumplex.valence",2014-05-02,"2014-05-02 14:00:00",1,2014-05-04,"2014-05-04 19:00:00",1,2014-05-03,"2014-05-03 16:00:00",1,"weighted_knn_time_weighted"
"AS14.16","mood",2014-05-02,"2014-05-02 14:00:00",8,2014-05-04,"2014-05-04 19:00:00",7,2014-05-03,"2014-05-03 16:00:00",2,"weighted_knn_time_weighted"
"AS14.16","screen",2014-04-18,"2014-04-18 00:44:45",11.6180000305176,2014-04-21,"2014-04-21 01:19:07",18.1059999465942,2014-04-19,"2014-04-19 23:35:44",135.032,"weighted_knn_time_weighted"
"AS14.16","screen",2014-04-18,"2014-04-18 00:44:45",11.6180000305176,2014-04-21,"2014-04-21 01:19:07",18.1059999465942,2014-04-20,"2014-04-20 23:35:44",129.9659,"weighted_knn_incl_day1"
"AS14.17","appCat.entertainment",2014-03-29,"2014-03-29 01:00:11",400.692,2014-03-31,"2014-03-31 16:24:10",125.46,2014-03-30,"2014-03-30 11:16:39",153.966,"weighted_knn_time_weighted"
"AS14.17","appCat.entertainment",2014-04-13,"2014-04-13 11:12:13",168.073,2014-04-15,"2014-04-15 10:24:33",864.374,2014-04-14,"2014-04-14 22:14:45",157.5837,"weighted_knn_time_weighted"
"AS14.17","appCat.entertainment",2014-04-18,"2014-04-18 17:20:18",10.033,2014-04-20,"2014-04-20 00:33:43",300.158,2014-04-19,"2014-04-19 18:33:33",172.926,"weighted_knn_time_weighted"
"AS14.17","appCat.entertainment",2014-04-25,"2014-04-25 10:07:02",600.625,2014-04-27,"2014-04-27 12:08:54",1.135,2014-04-26,"2014-04-26 14:36:34",47.1844,"weighted_knn_time_weighted"
"AS14.17","appCat.entertainment",2014-05-01,"2014-05-01 16:08:42",13.036,2014-05-03,"2014-05-03 13:19:35",158.525,2014-05-02,"2014-05-02 19:09:38",29.1051,"weighted_knn_time_weighted"
"AS14.17","appCat.entertainment",2014-05-03,"2014-05-03 13:19:35",158.525,2014-05-05,"2014-05-05 13:16:51",20.078,2014-05-04,"2014-05-04 13:21:30",74.5782,"weighted_knn_time_weighted"
"AS14.17","appCat.office",2014-03-25,"2014-03-25 15:02:52",269.322,2014-03-28,"2014-03-28 21:19:45",30.121,2014-03-26,"2014-03-26 16:04:47",228.8215,"weighted_knn_time_weighted"
"AS14.17","appCat.office",2014-03-25,"2014-03-25 15:02:52",269.322,2014-03-28,"2014-03-28 21:19:45",30.121,2014-03-27,"2014-03-27 16:04:47",225.4231,"weighted_knn_incl_day1"
"AS14.17","appCat.office",2014-04-20,"2014-04-20 00:39:29",256.297,2014-04-23,"2014-04-23 22:48:26",31.128,2014-04-21,"2014-04-21 03:30:32",188.5711,"weighted_knn_time_weighted"
"AS14.17","appCat.office",2014-04-20,"2014-04-20 00:39:29",256.297,2014-04-23,"2014-04-23 22:48:26",31.128,2014-04-22,"2014-04-22 03:31:33",190.3084,"weighted_knn_incl_day1"
"AS14.17","appCat.office",2014-04-23,"2014-04-23 22:48:26",31.128,2014-04-25,"2014-04-25 16:07:04",79.135,2014-04-24,"2014-04-24 22:48:26",33.998,"weighted_knn_time_weighted"
"AS14.17","appCat.office",2014-04-25,"2014-04-25 16:07:04",79.135,2014-04-28,"2014-04-28 09:13:41",13.044,2014-04-26,"2014-04-26 16:32:06",77.0462,"weighted_knn_time_weighted"
"AS14.17","appCat.office",2014-04-25,"2014-04-25 16:07:04",79.135,2014-04-28,"2014-04-28 09:13:41",13.044,2014-04-27,"2014-04-27 16:32:05",53.8291,"weighted_knn_incl_day1"
"AS14.17","appCat.travel",2014-03-24,"2014-03-24 08:56:27",32.918,2014-03-27,"2014-03-27 14:46:30",130.541,2014-03-25,"2014-03-25 14:37:12",15.4417,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-03-24,"2014-03-24 08:56:27",32.918,2014-03-27,"2014-03-27 14:46:30",130.541,2014-03-26,"2014-03-26 14:34:14",17.4593,"weighted_knn_incl_day1"
"AS14.17","appCat.travel",2014-04-03,"2014-04-03 09:53:33",35.563,2014-04-05,"2014-04-05 11:20:25",3.668,2014-04-04,"2014-04-04 13:10:26",4.1188,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-04-05,"2014-04-05 11:20:25",3.668,2014-04-08,"2014-04-08 17:15:34",34.369,2014-04-06,"2014-04-06 18:40:41",5.1245,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-04-05,"2014-04-05 11:20:25",3.668,2014-04-08,"2014-04-08 17:15:34",34.369,2014-04-07,"2014-04-07 18:39:41",5.3299,"weighted_knn_incl_day1"
"AS14.17","appCat.travel",2014-04-11,"2014-04-11 09:30:36",32.118,2014-04-13,"2014-04-13 14:24:06",136.523,2014-04-12,"2014-04-12 15:29:20",3.2777,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-04-25,"2014-04-25 10:19:30",1093.853,2014-04-27,"2014-04-27 22:06:22",27.316,2014-04-26,"2014-04-26 13:11:30",421.427,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-04-30,"2014-04-30 08:27:42",26.689,2014-05-02,"2014-05-02 11:24:33",82.372,2014-05-01,"2014-05-01 20:45:17",88.3301,"weighted_knn_time_weighted"
"AS14.17","appCat.travel",2014-05-03,"2014-05-03 16:11:11",62.891,2014-05-05,"2014-05-05 10:09:41",38.279,2014-05-04,"2014-05-04 20:17:27",11.343,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-03-22,"2014-03-22 21:45:15",17.126,2014-03-24,"2014-03-24 09:04:59",36.053,2014-03-23,"2014-03-23 21:45:15",17.126,"copy_most_recent"
"AS14.17","appCat.utilities",2014-04-09,"2014-04-09 16:14:27",4.031,2014-04-11,"2014-04-11 11:06:39",1.016,2014-04-10,"2014-04-10 16:22:30",6.9626,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-04-11,"2014-04-11 11:06:39",1.016,2014-04-13,"2014-04-13 01:39:36",20.159,2014-04-12,"2014-04-12 11:09:43",19.0904,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-04-13,"2014-04-13 01:39:36",20.159,2014-04-16,"2014-04-16 13:09:52",1.001,2014-04-14,"2014-04-14 05:27:40",23.5633,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-04-13,"2014-04-13 01:39:36",20.159,2014-04-16,"2014-04-16 13:09:52",1.001,2014-04-15,"2014-04-15 05:28:40",19.9365,"weighted_knn_incl_day1"
"AS14.17","appCat.utilities",2014-04-18,"2014-04-18 01:06:24",5.019,2014-04-21,"2014-04-21 12:40:42",3.01,2014-04-19,"2014-04-19 13:29:20",3.0003,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-04-18,"2014-04-18 01:06:24",5.019,2014-04-21,"2014-04-21 12:40:42",3.01,2014-04-20,"2014-04-20 13:30:19",3.1075,"weighted_knn_incl_day1"
"AS14.17","appCat.utilities",2014-04-25,"2014-04-25 23:58:44",8.035,2014-04-28,"2014-04-28 09:13:23",3.079,2014-04-26,"2014-04-26 23:58:44",8.0274,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-04-25,"2014-04-25 23:58:44",8.035,2014-04-28,"2014-04-28 09:13:23",3.079,2014-04-27,"2014-04-27 23:58:44",8.0228,"weighted_knn_incl_day1"
"AS14.17","appCat.utilities",2014-04-28,"2014-04-28 09:13:23",3.079,2014-04-30,"2014-04-30 09:12:42",34.883,2014-04-29,"2014-04-29 11:22:28",3.8675,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-05-01,"2014-05-01 23:17:36",15.057,2014-05-03,"2014-05-03 13:19:15",9.029,2014-05-02,"2014-05-02 23:17:36",15.3482,"weighted_knn_time_weighted"
"AS14.17","appCat.utilities",2014-05-03,"2014-05-03 13:19:15",9.029,2014-05-05,"2014-05-05 10:10:57",38.606,2014-05-04,"2014-05-04 14:18:21",12.4037,"weighted_knn_time_weighted"
"AS14.17","circumplex.arousal",2014-05-03,"2014-05-03 09:00:00",-2,2014-05-05,"2014-05-05 11:00:00",1,2014-05-04,"2014-05-04 14:00:00",-1,"weighted_knn_time_weighted"
"AS14.17","circumplex.valence",2014-05-03,"2014-05-03 09:00:00",1,2014-05-05,"2014-05-05 11:00:00",1,2014-05-04,"2014-05-04 14:00:00",1,"weighted_knn_time_weighted"
"AS14.17","mood",2014-05-03,"2014-05-03 09:00:00",7,2014-05-05,"2014-05-05 11:00:00",8,2014-05-04,"2014-05-04 16:00:00",2,"weighted_knn_time_weighted"
"AS14.19","appCat.entertainment",2014-03-24,"2014-03-24 13:28:08",13.052,2014-03-27,"2014-03-27 15:20:07",242.518,2014-03-25,"2014-03-25 13:31:22",2.3514,"weighted_knn_time_weighted"
"AS14.19","appCat.entertainment",2014-03-24,"2014-03-24 13:28:08",13.052,2014-03-27,"2014-03-27 15:20:07",242.518,2014-03-26,"2014-03-26 13:31:23",2.6069,"weighted_knn_incl_day1"
"AS14.19","appCat.social",2014-03-23,"2014-03-23 12:31:48",67.619,2014-03-26,"2014-03-26 17:54:02",108.181,2014-03-24,"2014-03-24 15:28:44",53.3124,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-03-23,"2014-03-23 12:31:48",67.619,2014-03-26,"2014-03-26 17:54:02",108.181,2014-03-25,"2014-03-25 15:30:45",51.3261,"weighted_knn_incl_day1"
"AS14.19","appCat.social",2014-04-02,"2014-04-02 03:08:12",31.943,2014-04-04,"2014-04-04 07:28:48",53.678,2014-04-03,"2014-04-03 09:45:13",4.3289,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-04-05,"2014-04-05 20:26:13",53.37,2014-04-07,"2014-04-07 13:25:55",18.097,2014-04-06,"2014-04-06 19:27:16",49.5587,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-04-07,"2014-04-07 13:25:55",18.097,2014-04-10,"2014-04-10 09:00:50",21.852,2014-04-08,"2014-04-08 17:18:46",80.677,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-04-07,"2014-04-07 13:25:55",18.097,2014-04-10,"2014-04-10 09:00:50",21.852,2014-04-09,"2014-04-09 17:17:45",86.1413,"weighted_knn_incl_day1"
"AS14.19","appCat.social",2014-04-17,"2014-04-17 07:46:23",94.937,2014-04-19,"2014-04-19 09:56:44",112.039,2014-04-18,"2014-04-18 11:40:14",37.4923,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-04-23,"2014-04-23 13:43:57",84.242,2014-04-25,"2014-04-25 12:55:56",63.495,2014-04-24,"2014-04-24 15:23:45",16.2731,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-04-25,"2014-04-25 12:55:56",63.495,2014-04-27,"2014-04-27 11:03:45",88.163,2014-04-26,"2014-04-26 21:30:26",25.7038,"weighted_knn_time_weighted"
"AS14.19","appCat.social",2014-05-01,"2014-05-01 08:47:26",80.737,2014-05-03,"2014-05-03 23:08:27",9.076,2014-05-02,"2014-05-02 20:19:43",4.3024,"weighted_knn_time_weighted"
"AS14.20","activity",2014-04-21,"2014-04-21 00:00:00",0,2014-04-23,"2014-04-23 05:00:00",0,2014-04-22,"2014-04-22 22:00:00",0.0385,"weighted_knn_time_weighted"
"AS14.20","appCat.builtin",2014-03-30,"2014-03-30 12:36:16",4.01,2014-04-01,"2014-04-01 00:31:19",29.641,2014-03-31,"2014-03-31 12:38:32",7.3912,"weighted_knn_time_weighted"
"AS14.20","appCat.builtin",2014-04-13,"2014-04-13 08:07:41",7.435,2014-04-15,"2014-04-15 09:42:23",6.732,2014-04-14,"2014-04-14 12:39:35",9.838,"weighted_knn_time_weighted"
"AS14.20","appCat.builtin",2014-04-15,"2014-04-15 09:42:23",6.732,2014-04-17,"2014-04-17 16:44:08",3.009,2014-04-16,"2014-04-16 19:30:19",6.2498,"weighted_knn_time_weighted"
"AS14.20","appCat.builtin",2014-04-21,"2014-04-21 14:43:33",6.592,2014-04-23,"2014-04-23 08:14:15",4.013,2014-04-22,"2014-04-22 23:25:38",20.7549,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-03-20,"2014-03-20 22:52:56",6.086,2014-03-22,"2014-03-22 17:08:43",35.033,2014-03-21,"2014-03-21 22:52:56",6.086,"copy_most_recent"
"AS14.20","appCat.communication",2014-03-31,"2014-03-31 19:22:36",5.163,2014-04-02,"2014-04-02 03:51:34",17.086,2014-04-01,"2014-04-01 19:29:05",5.1826,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-02,"2014-04-02 03:51:34",17.086,2014-04-04,"2014-04-04 19:29:51",57.122,2014-04-03,"2014-04-03 16:01:36",5.3459,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-07,"2014-04-07 00:01:47",18.185,2014-04-09,"2014-04-09 12:20:08",5.031,2014-04-08,"2014-04-08 10:29:32",5.204,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-12,"2014-04-12 12:14:48",56.944,2014-04-15,"2014-04-15 09:36:47",5.305,2014-04-13,"2014-04-13 23:53:48",88.8823,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-12,"2014-04-12 12:14:48",56.944,2014-04-15,"2014-04-15 09:36:47",5.305,2014-04-14,"2014-04-14 23:53:48",90.3379,"weighted_knn_incl_day1"
"AS14.20","appCat.communication",2014-04-15,"2014-04-15 09:36:47",5.305,2014-04-17,"2014-04-17 16:44:11",29.225,2014-04-16,"2014-04-16 19:26:20",4.1298,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-17,"2014-04-17 16:44:11",29.225,2014-04-19,"2014-04-19 19:06:35",5.307,2014-04-18,"2014-04-18 22:29:24",12.7434,"weighted_knn_time_weighted"
"AS14.20","appCat.communication",2014-04-21,"2014-04-21 00:50:37",19.156,2014-04-23,"2014-04-23 06:43:31",43.447,2014-04-22,"2014-04-22 22:40:20",41.7701,"weighted_knn_time_weighted"
